"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","SepWT_3 Area","SepWT_2 Area","SepWT_1 Area","SepDel_1 Area","SepDel_2 Area","SepDel_3 Area","SepComp_1 Area","SepComp_2 Area","SepComp_3 Area","Sample Profile (Ratio)","WT Area","Del Area","Comp Area","Group Profile (Ratio)","Avg. Mass","Description"
654,true,"MMAR_2646|MMAR_2646|conserved",49.02,26.63,11,11,"Deamidation (NQ); Oxidation (M)",3740.4565,4305.4316,3672.4944,4831.8335,5201.313,4810.422,1719.4327,1727.3364,2046.1833,1.02:1.17:1.00:1.32:1.42:1.31:0.47:0.47:0.56,3906.1274,4947.856,1830.9841,1.00:1.27:0.47,45649,"protein|414 AA"
1316,true,"MMAR_0342|ephF|epoxide",5.16,13.51,3,3,"Oxidation (M)",197.13876,415.83945,429.30817,518.1869,360.17468,306.50842,478.35504,502.5332,505.0708,0.46:0.97:1.00:1.21:0.84:0.71:1.11:1.17:1.18,347.4288,394.95667,495.31967,1.00:1.14:1.43,33555,"hydrolase EphF|297 AA"
1398,true,"MMAR_2123|apt|adenine",47.73,29.89,5,5,"",725.2784,807.3638,1047.729,6938.5474,5961.76,6002.3525,1093.6816,731.2997,1110.9908,0.69:0.77:1.00:6.62:5.69:5.73:1.04:0.70:1.06,860.1237,6300.8867,978.6574,1.00:7.33:1.14,18998,"phosphoribosyltransferase, Apt|185 AA"
111,true,"MMAR_3289|glnA1|glutamine",53.64,56.07,26,24,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",215266.88,219562.42,222906.39,249520.94,247954.97,256862.08,141785.48,123593.516,127058.625,0.97:0.98:1.00:1.12:1.11:1.15:0.64:0.55:0.57,219245.23,251446.0,130812.55,1.00:1.15:0.60,53409,"synthetase GlnA1|479 AA"
2097,true,"MMAR_3657|plcB_4|membrane-associated",9.65,3.08,2,1,"",167.02936,380.8931,205.99298,317.4582,161.70296,194.91232,149.50473,73.93297,129.43587,0.81:1.85:1.00:1.54:0.78:0.95:0.73:0.36:0.63,251.30515,224.69116,117.62452,1.00:0.89:0.47,56464,"phospholipase C 2 PlcB_4|521 AA"
1453,true,"MMAR_3827|MMAR_3827|conserved",16.80,20.45,4,4,"",400.07733,554.14014,555.9629,927.6432,1736.1149,1474.4672,654.2246,730.9998,318.46838,0.72:1.00:1.00:1.67:3.12:2.65:1.18:1.31:0.57,503.39343,1379.4084,567.8976,1.00:2.74:1.13,23877,"protein|221 AA"
1694,true,"MMAR_5063|bphC|biphenyl-2,3-diol",30.76,14.00,3,3,"Carbamidomethylation",496.58862,472.15674,550.4751,1114.408,950.5291,684.0033,349.95984,354.586,297.99335,0.90:0.86:1.00:2.02:1.73:1.24:0.64:0.64:0.54,506.4068,916.3135,334.17972,1.00:1.81:0.66,33262,"1,2-dioxygenase BphC |301 AA"
587,true,"MMAR_2728|ndh|NADH",30.23,33.62,13,12,"",5521.505,4786.434,5465.1284,10641.171,7691.132,7667.3945,3769.6262,2767.5393,3668.2246,1.01:0.88:1.00:1.95:1.41:1.40:0.69:0.51:0.67,5257.689,8666.566,3401.7969,1.00:1.65:0.65,49687,"dehydrogenase Ndh|462 AA"
1375,true,"MMAR_1218|pmmB|phosphomannomutase",9.77,7.98,4,3,"Carbamidomethylation",1534.9597,2523.9255,1500.5472,1869.3268,2261.2844,2383.4075,1767.0505,1181.0104,1075.1868,1.02:1.68:1.00:1.25:1.51:1.59:1.18:0.79:0.72,1853.144,2171.3396,1341.0825,1.00:1.17:0.72,55387,"PmmB |527 AA"
656,true,"MMAR_0711|ackA|acetate",55.06,36.86,12,11,"Carbamidomethylation; Oxidation (M)",6499.74,7016.491,6676.399,5692.8057,5602.6406,5807.4766,2000.9508,1633.2029,2124.9602,0.97:1.05:1.00:0.85:0.84:0.87:0.30:0.24:0.32,6730.8765,5700.9746,1919.7046,1.00:0.85:0.29,41617,"kinase AckA |389 AA"
2659,true,"MMAR_3985|MMAR_3985|conserved",46.33,9.84,1,1,"Carbamidomethylation",56.088627,50.589657,44.704895,179.79916,152.1126,202.28452,74.58981,73.97827,81.329834,1.25:1.13:1.00:4.02:3.40:4.52:1.67:1.65:1.82,50.46106,178.06543,76.63264,1.00:3.53:1.52,13229,"hypothetical secreted protein|123 AA"
918,true,"MMAR_2233|fadD12|long-chain-fatty-acid--CoA",47.60,16.91,7,6,"Oxidation (M)",1399.6151,1495.8563,1232.6417,4018.593,3554.9746,3281.0833,600.75977,838.93726,604.13153,1.14:1.21:1.00:3.26:2.88:2.66:0.49:0.68:0.49,1376.0377,3618.2168,681.2762,1.00:2.63:0.50,58691,"ligase FadD12 |545 AA"
1094,true,"MMAR_4609|MMAR_4609|conserved",37.59,42.07,4,4,"Deamidation (NQ); Oxidation (M)",3097.8875,3283.6394,3354.5679,5165.171,4504.6797,4226.092,2635.8992,2298.563,2268.3354,0.92:0.98:1.00:1.54:1.34:1.26:0.79:0.69:0.68,3245.3647,4631.981,2400.9326,1.00:1.43:0.74,18258,"hypothetical protein|165 AA"
453,true,"MMAR_2680|eccA5|conserved",34.74,39.02,19,17,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",4390.8086,7435.1074,4194.1514,12302.309,10216.18,12251.675,2739.382,2091.2695,2624.4585,1.05:1.77:1.00:2.93:2.44:2.92:0.65:0.50:0.63,5340.0225,11590.055,2485.0369,1.00:2.17:0.47,67673,"protein|611 AA"
1747,true,"MMAR_2187|MMAR_2187|beta-lactamase|402",14.53,13.97,4,4,"Oxidation (M)",1035.3792,1011.67505,759.66583,1788.8329,1343.3094,965.1937,489.02454,640.8745,829.0188,1.36:1.33:1.00:2.35:1.77:1.27:0.64:0.84:1.09,935.57336,1365.7787,652.9726,1.00:1.46:0.70,44109,"AA"
417,true,"MMAR_1144|MMAR_1144|hydrolase|247",59.79,74.39,20,18,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",24215.113,25019.248,25570.639,26573.727,25627.508,25659.824,10122.82,11543.17,11595.42,0.95:0.98:1.00:1.04:1.00:1.00:0.40:0.45:0.45,24935.0,25953.686,11087.137,1.00:1.04:0.44,26566,"AA"
1469,false,"MMAR_3665|MMAR_3665|PPE",4.25,1.57,2,1,"",3837.2969,1941.5588,2009.1831,1724.2308,3589.246,435.13083,1213.0247,1131.0173,1007.8384,1.91:0.97:1.00:0.86:1.79:0.22:0.60:0.56:0.50,2596.013,1916.2026,1117.2935,1.00:0.74:0.43,60929,"family protein|637 AA"
1934,true,"MMAR_4408|MMAR_4408|conserved",19.88,13.99,3,2,"",431.8282,278.7804,440.58145,512.9598,555.99304,464.92172,184.36105,80.149086,0.0,0.98:0.63:1.00:1.16:1.26:1.06:0.42:0.18:0.00,383.73,511.2915,183.63777,1.00:1.33:0.48,32500,"protein|294 AA"
659,true,"MMAR_1992|lexA|repressor",37.92,71.72,10,9,"Deamidation (NQ); Oxidation (M)",9678.162,10420.298,10853.681,13624.486,12457.555,21409.428,3549.2642,3436.4595,4028.0393,0.89:0.96:1.00:1.26:1.15:1.97:0.33:0.32:0.37,10317.381,15830.49,3671.2544,1.00:1.53:0.36,25736,"LexA|245 AA"
195,true,"MMAR_1684|fixA|electron",62.62,73.76,25,22,"Deamidation (NQ); Oxidation (M); Pyro-glu from E; Pyro-glu from Q",87528.44,95818.64,96575.81,125117.04,119272.91,117537.8,54232.65,54712.5,54038.11,0.91:0.99:1.00:1.30:1.24:1.22:0.56:0.57:0.56,93307.63,120642.58,54327.754,1.00:1.29:0.58,27776,"transfer flavoprotein (beta-subunit) FixA|264 AA"
1032,true,"MMAR_3461|MMAR_3461|conserved",48.59,19.62,9,9,"Carbamidomethylation; Oxidation (M)",1903.2354,1852.8755,1927.2352,2832.2927,2672.931,2369.1963,825.1022,913.0946,1031.3082,0.99:0.96:1.00:1.47:1.39:1.23:0.43:0.47:0.54,1894.4487,2624.8066,923.16833,1.00:1.39:0.49,50408,"hypothetical protein|475 AA"
898,true,"MMAR_1160|MMAR_1160|nitroreductase|215",19.96,28.04,6,6,"Deamidation (NQ); Oxidation (M)",2034.9122,2712.0847,2638.246,3786.3975,2544.074,2614.8044,1691.3857,1598.1562,1581.4591,0.77:1.03:1.00:1.44:0.96:0.99:0.64:0.61:0.60,2461.7476,2981.7585,1623.667,1.00:1.21:0.66,24000,"AA"
157,true,"MMAR_2610|MMAR_2610|aldehyde",43.71,54.89,21,18,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",19777.564,20234.469,21268.947,29487.988,30439.223,22834.145,10560.125,10489.179,10068.454,0.93:0.95:1.00:1.39:1.43:1.07:0.50:0.49:0.47,20426.994,27587.12,10372.586,1.00:1.35:0.51,51978,"dehydrogenase|482 AA"
1908,true,"MMAR_5209|MMAR_5209|conserved",4.62,5.48,2,2,"",311.69876,139.15495,670.3001,591.08984,582.66504,452.98212,518.7324,486.68063,479.1032,0.47:0.21:1.00:0.88:0.87:0.68:0.77:0.73:0.71,373.71796,542.24567,494.83875,1.00:1.45:1.32,55239,"hypothetical protein|494 AA"
1738,true,"MMAR_5357|embB|integral",13.50,4.28,3,3,"",262.94327,265.07684,318.6772,912.332,484.32034,773.18555,390.61783,127.49383,350.0585,0.83:0.83:1.00:2.86:1.52:2.43:1.23:0.40:1.10,317.50146,723.2793,289.39005,1.00:2.28:0.91,116174,"membrane indolylacetylinositol arabinosyltransferase EmbB|1076 AA"
315,true,"MMAR_2127|hisS|histidyl-tRNA",36.99,57.14,20,20,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",4304.1675,7340.913,5974.0576,8448.442,7594.5435,6114.2793,1772.8513,1815.3141,1926.2372,0.72:1.23:1.00:1.41:1.27:1.02:0.30:0.30:0.32,5873.046,7385.7554,1838.1342,1.00:1.26:0.31,45111,"synthetase HisS|421 AA"
343,true,"MMAR_1277|manB|d-alpha-D-mannose-1-phosphate",53.92,63.97,22,21,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",9297.318,9822.507,9951.197,13300.844,13538.768,11526.469,5431.139,5485.122,5328.825,0.93:0.99:1.00:1.34:1.36:1.16:0.55:0.55:0.54,9690.341,12788.693,5415.029,1.00:1.32:0.56,37668,"guanylyltransferase ManB |359 AA"
333,true,"MMAR_0794|umaA|mycolic",84.67,53.50,21,15,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E; Pyro-glu from Q",28285.785,28401.102,29540.773,60517.273,60942.65,57075.773,16141.22,15919.635,15845.8125,0.96:0.96:1.00:2.05:2.06:1.93:0.55:0.54:0.54,28742.55,59511.9,15968.889,1.00:2.07:0.56,33040,"acid synthase UmaA|287 AA"
1366,true,"MMAR_3187|MMAR_3187|conserved",15.22,25.56,4,4,"Oxidation (M)",1939.2551,1023.05914,1404.627,2022.3641,3273.5127,3298.0276,1683.4182,1267.5079,1471.4539,1.38:0.73:1.00:1.44:2.33:2.35:1.20:0.90:1.05,1455.6472,2906.5852,1496.2388,1.00:2.00:1.03,25702,"hypothetical protein|224 AA"
390,true,"MMAR_2448|infC|initiation",36.76,68.86,15,15,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",10900.98,10487.61,13993.716,25017.805,22216.066,18680.572,7173.632,7800.5967,6101.2397,0.78:0.75:1.00:1.79:1.59:1.33:0.51:0.56:0.44,11794.102,21971.48,7025.1562,1.00:1.86:0.60,18879,"factor IF-3 InfC|168 AA"
1204,true,"MMAR_3771|folC|folylpolyglutamate",56.04,20.25,8,8,"",2175.41,1744.5687,2252.644,5767.2686,5705.6616,5579.085,1438.0042,1372.3313,1486.4111,0.97:0.77:1.00:2.56:2.53:2.48:0.64:0.61:0.66,2057.5408,5684.0054,1432.2488,1.00:2.76:0.70,50590,"synthase protein FolC |485 AA"
1490,true,"MMAR_4772|MMAR_4772|conserved",40.96,16.41,3,3,"Deamidation (NQ)",1759.5118,1762.3064,1731.8151,2732.913,2078.955,2545.2568,925.8057,774.1559,982.7217,1.02:1.02:1.00:1.58:1.20:1.47:0.53:0.45:0.57,1751.211,2452.375,894.2278,1.00:1.40:0.51,36224,"protein|330 AA"
2461,true,"MMAR_0419|MMAR_0419|conserved",7.35,5.78,1,1,"",748.61383,868.34955,764.9364,647.4862,82.64875,524.02856,292.3662,285.98212,282.33362,0.98:1.14:1.00:0.85:0.11:0.69:0.38:0.37:0.37,793.9666,418.0545,286.89398,1.00:0.53:0.36,36308,"Mce associated transmembrane protein|330 AA"
181,true,"MMAR_4465|mfd|TRANSCRIPTION-REPAIR",55.04,29.79,29,28,"Oxidation (M); Pyro-glu from Q",3507.7227,4046.7432,4057.6108,5143.1255,5314.4307,4678.1655,1739.1042,1814.5641,1868.0662,0.86:1.00:1.00:1.27:1.31:1.15:0.43:0.45:0.46,3870.6921,5045.24,1807.2448,1.00:1.30:0.47,131433,"coupling factor Mfd (TrcF)|1223 AA"
424,true,"MMAR_3801|mobA|molybdopterin-guanine",51.88,68.66,14,12,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",4906.8154,5112.035,5784.766,10458.195,9223.063,8405.95,2872.3423,2900.7244,2926.6538,0.85:0.88:1.00:1.81:1.59:1.45:0.50:0.50:0.51,5267.872,9362.402,2899.9067,1.00:1.78:0.55,20986,"dinucleotide biosynthesis protein a MobA|202 AA"
590,true,"MMAR_3110|mshC|cysteinyl-tRNA",72.53,39.17,13,13,"Oxidation (M)",11314.726,11619.892,12771.379,13383.614,12816.042,12797.229,4032.7346,3959.3818,3885.4832,0.89:0.91:1.00:1.05:1.00:1.00:0.32:0.31:0.30,11901.999,12998.962,3959.1997,1.00:1.09:0.33,44728,"synthetase, MshC|412 AA"
88,true,"MMAR_3564|qor_1|quinone",48.23,78.44,20,20,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",17680.852,21167.52,22563.629,34050.1,32929.88,27811.291,8939.182,7426.367,7998.9414,0.78:0.94:1.00:1.51:1.46:1.23:0.40:0.33:0.35,20470.668,31597.09,8121.497,1.00:1.54:0.40,39970,"reductase, Qor_1|386 AA"
2115,true,"MMAR_2350|MMAR_2350|methylase",24.09,17.49,2,2,"",102.16298,105.740036,157.02727,166.51192,195.51135,188.99475,51.786873,71.12086,0.0,0.65:0.67:1.00:1.06:1.25:1.20:0.33:0.45:0.00,121.643425,183.67267,61.453865,1.00:1.51:0.51,24767,"|224 AA"
1809,true,"MMAR_4532|fadE13|acyl-CoA",14.01,3.40,1,1,"",98.749756,110.91572,108.7274,132.20732,43.40943,137.09892,0.0,0.0,51.08981,0.91:1.02:1.00:1.22:0.40:1.26:0.00:0.00:0.47,106.13096,104.238556,51.08981,1.00:0.98:0.48,40774,"dehydrogenase FadE13|383 AA"
1857,true,"MMAR_0957|recB|exodeoxyribonuclease",5.64,2.97,3,2,"",824.1222,174.39088,437.27094,616.02783,352.4544,814.19434,302.23724,128.04129,333.56644,1.88:0.40:1.00:1.41:0.81:1.86:0.69:0.29:0.76,478.59467,594.2255,254.61499,1.00:1.24:0.53,121076,"V (beta chain), RecB|1111 AA"
698,true,"MMAR_3189|yfiH|conserved",48.49,45.42,10,9,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",7785.7,8171.339,8596.147,7520.061,8623.302,8708.901,2650.2263,3109.6199,3385.9534,0.91:0.95:1.00:0.87:1.00:1.01:0.31:0.36:0.39,8184.3955,8284.088,3048.5999,1.00:1.01:0.37,27183,"membrane protein YfiH|263 AA"
65,true,"MMAR_5365|fadD32|fatty",63.60,66.61,42,35,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",72168.42,80614.07,77129.14,123567.58,116581.836,117629.64,47658.977,45674.58,48278.684,0.94:1.05:1.00:1.60:1.51:1.53:0.62:0.59:0.63,76637.21,119259.69,47204.082,1.00:1.56:0.62,68891,"acyl-AMP ligase FadD32|630 AA"
1974,true,"MMAR_2377|treZ|maltooligosyltrehalose",0.15,5.62,2,2,"Carbamidomethylation; Deamidation (NQ)",481.1212,313.32568,609.1848,538.96246,339.0152,453.9271,623.7125,525.6002,215.64221,0.79:0.51:1.00:0.88:0.56:0.75:1.02:0.86:0.35,467.87726,466.33792,454.985,1.00:1.00:0.97,64408,"trehalohydrolase, TreZ |588 AA"
1369,true,"MMAR_4086|atpC|ATP",23.70,41.32,3,3,"Deamidation (NQ); Oxidation (M)",1989.1885,904.031,1138.3824,2735.885,2857.95,3013.531,3853.291,3333.3562,3534.5962,1.75:0.79:1.00:2.40:2.51:2.65:3.38:2.93:3.10,1343.8673,2869.1218,3573.7478,1.00:2.13:2.66,12998,"synthase epsilon chain AtpC|122 AA"
987,true,"MMAR_1668|MMAR_1668|transferase|246",45.46,34.29,7,7,"Acetylation (Protein N-term); Carbamidomethylation; Oxidation (M)",2277.6067,2758.3076,2666.911,3279.3616,3785.6802,3554.2405,1301.4537,1450.0248,1209.9813,0.85:1.03:1.00:1.23:1.42:1.33:0.49:0.54:0.45,2567.6084,3539.7607,1320.4866,1.00:1.38:0.51,27495,"AA"
2303,true,"MMAR_1280|fbiB|F420",11.75,3.52,2,2,"Carbamidomethylation",361.61185,88.59442,122.868744,543.7167,479.6637,400.75082,119.17151,93.16231,273.92368,2.94:0.72:1.00:4.43:3.90:3.26:0.97:0.76:2.23,191.02501,474.7104,162.08583,1.00:2.49:0.85,48236,"biosynthesis protein FbiB|455 AA"
1791,true,"MMAR_3556|MMAR_3556|aldehyde",3.02,3.02,2,1,"",444.80185,102.09421,177.09634,109.56865,372.69327,162.16824,335.18103,310.45593,308.35855,2.51:0.58:1.00:0.62:2.10:0.92:1.89:1.75:1.74,241.3308,214.81006,317.9985,1.00:0.89:1.32,52172,"dehydrogenase NAD dependent |497 AA"
1164,true,"MMAR_5243|echA3_1|enoyl-CoA",42.02,29.03,9,7,"Carbamidomethylation; Deamidation (NQ)",4834.492,4343.1885,4528.669,5499.732,5831.4,3782.208,1483.5078,1447.9615,1376.9696,1.07:0.96:1.00:1.21:1.29:0.84:0.33:0.32:0.30,4568.783,5037.78,1436.1464,1.00:1.10:0.31,25984,"hydratase, EchA3_1|249 AA"
361,true,"MMAR_2290|inhA|enoyl-[acyl-carrier-protein]",67.26,49.44,16,12,"Deamidation (NQ); Oxidation (M)",25379.484,28554.852,28317.54,41545.734,38358.92,39294.15,12469.875,12306.961,12124.577,0.90:1.01:1.00:1.47:1.35:1.39:0.44:0.43:0.43,27417.291,39732.938,12300.471,1.00:1.45:0.45,28679,"reductase, InhA |270 AA"
1264,true,"MMAR_4850|MMAR_4850|O-methyltransferase",11.59,26.25,6,5,"Deamidation (NQ)",809.7452,1791.4679,1100.1492,1396.1869,1356.2588,1518.1002,786.3004,564.3535,933.2875,0.74:1.63:1.00:1.27:1.23:1.38:0.71:0.51:0.85,1233.7874,1423.5154,761.3138,1.00:1.15:0.62,33097,"|302 AA"
287,true,"MMAR_4893|cfp29|29",94.10,75.75,24,24,"Deamidation (NQ)",40301.98,39624.617,40985.348,44639.72,44900.133,44303.605,20277.893,19980.967,20299.127,0.98:0.97:1.00:1.09:1.10:1.08:0.49:0.49:0.50,40303.98,44614.484,20185.996,1.00:1.11:0.50,29041,"kDa antigen Cfp29|269 AA"
1481,true,"MMAR_4842|MMAR_4842|regulatory",11.97,24.62,7,5,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",1589.393,1633.0093,1172.8523,2242.4753,2484.4883,2419.9836,1270.8722,1317.5911,397.79022,1.36:1.39:1.00:1.91:2.12:2.06:1.08:1.12:0.34,1465.0848,2382.3157,995.41785,1.00:1.63:0.68,29449,"protein|265 AA"
720,true,"MMAR_4156|pknH|transmembrane",17.61,17.95,13,9,"Oxidation (M)",4992.423,4329.766,2096.7334,5017.044,6511.9097,5113.5347,1474.2839,2551.3386,1205.8594,2.38:2.07:1.00:2.39:3.11:2.44:0.70:1.22:0.58,3806.3074,5547.496,1743.8274,1.00:1.46:0.46,63579,"serine/threonine-protein kinase H PknH|597 AA"
579,true,"MMAR_2098|MMAR_2098|highly",22.48,43.03,14,12,"Deamidation (NQ); Oxidation (M)",42538.527,62767.57,44761.586,41052.55,25675.723,50608.953,18072.785,18669.613,18836.246,0.95:1.40:1.00:0.92:0.57:1.13:0.40:0.42:0.42,50022.562,39112.41,18526.215,1.00:0.78:0.37,26815,"conserved protein|252 AA"
892,true,"MMAR_4881|purF|amidophosphoribosyltransferase,",36.59,26.38,9,9,"Carbamidomethylation",2088.2346,2162.8562,1758.4103,4179.5024,4325.9795,4424.118,1469.0125,2105.041,1657.4005,1.19:1.23:1.00:2.38:2.46:2.52:0.84:1.20:0.94,2003.167,4309.8667,1743.818,1.00:2.15:0.87,54284,"PurF|509 AA"
1242,true,"MMAR_5232|MMAR_5232|conserved",51.70,53.74,4,4,"Acetylation (Protein N-term); Deamidation (NQ); Oxidation (M)",2783.7983,3545.2705,2531.7048,6359.4067,6055.8877,5654.8174,1175.1494,1001.24426,1161.4429,1.10:1.40:1.00:2.51:2.39:2.23:0.46:0.40:0.46,2953.5913,6023.3706,1112.6122,1.00:2.04:0.38,14555,"protein|148 AA"
412,true,"MMAR_4183|MMAR_4183|oxidoreductase|456",26.69,37.14,21,15,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",3895.96,3172.245,2897.8274,7477.366,5636.875,4769.5205,969.40106,872.89233,2031.4086,1.34:1.09:1.00:2.58:1.95:1.65:0.33:0.30:0.70,3322.0107,5961.254,1291.234,1.00:1.79:0.39,47390,"AA"
855,true,"MMAR_0689|ndh_1|NADH",68.17,24.20,11,10,"Carbamidomethylation; Oxidation (M)",3700.4512,3473.4778,3312.2473,4640.7886,4331.173,4482.284,1544.0247,1488.7107,1572.9918,1.12:1.05:1.00:1.40:1.31:1.35:0.47:0.45:0.47,3495.392,4484.748,1535.2423,1.00:1.28:0.44,50730,"dehydrogenase Ndh_1|472 AA"
1676,true,"MMAR_3351|MMAR_3351|conserved",27.77,19.32,4,4,"Oxidation (M)",6463.543,4848.7446,6185.0547,5705.0713,8561.8125,6627.4375,3218.9302,3050.5884,3217.3381,1.05:0.78:1.00:0.92:1.38:1.07:0.52:0.49:0.52,5832.4478,6964.774,3162.2856,1.00:1.19:0.54,22180,"hypothetical protein|208 AA"
2465,true,"MMAR_4968|MMAR_4968|short-chain",6.00,4.69,1,1,"",319.2976,398.0365,319.62982,513.1188,163.56956,324.53314,251.72551,230.32458,93.72772,1.00:1.25:1.00:1.61:0.51:1.02:0.79:0.72:0.29,345.65463,333.74048,191.92593,1.00:0.97:0.56,29045,"type dehydrogenase/reductase|278 AA"
55,true,"MMAR_2433|rpsA|ribosomal",63.64,70.48,45,39,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",92113.43,96522.23,98516.36,104681.19,99821.88,97440.08,54152.402,55054.773,55047.816,0.94:0.98:1.00:1.06:1.01:0.99:0.55:0.56:0.56,95717.336,100647.71,54751.664,1.00:1.05:0.57,53105,"protein S1 RpsA|482 AA"
117,true,"MMAR_3185|wag31|conserved",78.44,67.05,30,25,"Acetylation (Protein N-term); Deamidation (NQ); Oxidation (M); Pyro-glu from Q",68601.47,71573.39,71121.79,82509.29,84657.04,82893.84,28352.645,28387.223,30425.402,0.96:1.01:1.00:1.16:1.19:1.17:0.40:0.40:0.43,70432.22,83353.39,29055.09,1.00:1.18:0.41,28733,"secreted antigen Wag31|265 AA"
493,true,"MMAR_2181|efp|elongation",27.34,52.94,12,11,"Deamidation (NQ); Oxidation (M)",10298.642,19282.383,20339.293,19581.223,18040.043,17834.773,6804.533,5482.1055,5567.557,0.51:0.95:1.00:0.96:0.89:0.88:0.33:0.27:0.27,16640.105,18485.348,5951.3984,1.00:1.11:0.36,20334,"factor P Efp|188 AA"
20,true,"MMAR_0451|pckA|iron-regulated",38.71,70.44,43,41,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E",87090.6,94998.76,102192.92,124473.59,109182.72,105846.375,63937.18,64058.94,63298.016,0.85:0.93:1.00:1.22:1.07:1.04:0.63:0.63:0.62,94760.76,113167.56,63764.71,1.00:1.19:0.67,67847,"phosphoenolpyruvate carboxykinase [GTP] PckA|610 AA"
1999,true,"MMAR_3488|acs_1|acetyl-coenzyme",48.23,2.67,3,2,"",1455.5408,1448.469,1347.1991,1228.1846,1264.096,1238.9437,378.5345,294.6341,237.23975,1.08:1.08:1.00:0.91:0.94:0.92:0.28:0.22:0.18,1417.0696,1243.7415,303.46945,1.00:0.88:0.21,65357,"a synthetase Acs_1|600 AA"
1751,true,"MMAR_2434|coaE|dephospho-CoA",53.29,12.99,4,4,"",1531.311,1652.944,1814.3827,4772.741,4260.9272,4124.9277,1098.0686,902.1498,852.9495,0.84:0.91:1.00:2.63:2.35:2.27:0.61:0.50:0.47,1666.2125,4386.1987,986.02704,1.00:2.63:0.59,44488,"kinase CoaE|409 AA"
2696,true,"MMAR_4800|lpqR|conserved",15.82,5.75,1,1,"",341.98236,201.42712,215.82312,380.2113,280.0032,264.22403,154.9619,181.59291,149.22768,1.58:0.93:1.00:1.76:1.30:1.22:0.72:0.84:0.69,253.07753,308.14618,161.92749,1.00:1.22:0.64,27089,"lipoprotein, LpqR|262 AA"
1338,true,"MMAR_3336|fabD|malonyl",36.29,16.56,6,5,"Carbamidomethylation; Pyro-glu from Q",3239.3965,3594.8994,3428.2646,3663.6392,3706.6318,3149.5522,2278.844,2324.343,2277.347,0.94:1.05:1.00:1.07:1.08:0.92:0.66:0.68:0.66,3420.8535,3506.6077,2293.5112,1.00:1.03:0.67,31026,"CoA-acyl carrier protein transacylase FabD|303 AA"
1788,true,"MMAR_3385|MMAR_3385|conserved",49.64,11.37,4,4,"",16250.933,15248.955,16635.625,18641.996,19543.98,18522.135,11493.895,11148.895,10465.183,0.98:0.92:1.00:1.12:1.17:1.11:0.69:0.67:0.63,16045.172,18902.703,11035.99,1.00:1.18:0.69,47329,"hypothetical protein|423 AA"
2237,true,"MMAR_0514|MMAR_0514|PEP",24.91,8.59,2,2,"",143.48589,194.04666,178.15436,271.6967,190.8847,249.24068,97.25488,126.67013,92.73745,0.81:1.09:1.00:1.53:1.07:1.40:0.55:0.71:0.52,171.89563,237.27402,105.55415,1.00:1.38:0.61,27062,"phosphonomutase|257 AA"
713,true,"MMAR_0898|MMAR_0898|conserved",42.28,26.78,16,11,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",4814.001,5342.3423,4950.3037,7209.1865,7207.269,7158.1357,3349.3079,3784.9417,2966.2734,0.97:1.08:1.00:1.46:1.46:1.45:0.68:0.76:0.60,5035.5493,7191.5303,3366.841,1.00:1.43:0.67,57530,"hypothetical protein|535 AA"
6,true,"MMAR_1013|fusA1|elongation",57.91,71.47,69,60,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E; more",63818.414,69162.86,71039.664,75399.555,68859.984,70884.19,35534.99,35395.316,36108.773,0.90:0.97:1.00:1.06:0.97:1.00:0.50:0.50:0.51,68006.984,71714.58,35679.695,1.00:1.05:0.52,76933,"factor G, FusA1|702 AA"
869,true,"MMAR_5212|MMAR_5212|s-adenosyl-L-methionine-dependent",52.24,28.35,10,9,"",2365.0322,3059.1345,2959.6648,6438.7847,6763.208,5962.924,1746.1709,1734.5354,1650.8837,0.80:1.03:1.00:2.18:2.29:2.01:0.59:0.59:0.56,2794.6104,6388.3057,1710.53,1.00:2.29:0.61,35369,"methyltransferase|322 AA"
