"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","NovWT_1 Area","NovWT_2 Area","NovWT_3 Area","NovDel_1 Area","NovDel_2 Area","NovDel_3 Area","NovComp_3 Area","NovComp_1 Area","NovComp_2 Area","Sample Profile (Ratio)","WT Area","Del Area","Comp Area","Group Profile (Ratio)","Avg. Mass","Description"
1547,true,"MMAR_0224|MMAR_0224|transcriptional",5.79,37.31,8,5,"Oxidation (M)",5267.928,3742.9387,4307.2017,6903.235,5344.4023,4075.268,6255.6616,4942.7246,6876.7676,1.00:0.71:0.82:1.31:1.01:0.77:1.19:0.94:1.31,4439.3564,5440.9683,6025.0513,1.00:1.23:1.36,21851,"regulatory protein|202 AA"
180,true,"#CONTAM#cont|000040|",15.18,51.57,26,13,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",381692.75,416049.94,481157.06,456054.3,420460.66,424949.03,359032.62,325416.9,251914.48,1.00:1.09:1.26:1.19:1.10:1.11:0.94:0.85:0.66,426299.9,433821.3,312121.34,1.00:1.02:0.73,23476,"gi|2914482|pdb|1TFX|A Chain A, Complex Of The Second Kunitz Domain Of Tissue Factor Pathway Inhibitor With Porcine Trypsin [Sus scrofa (contaminant)]"
1474,true,"MMAR_2387|bioB|biotin",13.59,34.96,7,7,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Pyro-glu from Q",5025.754,4729.9053,3274.8076,10253.211,13358.288,13341.492,4293.293,806.77966,4637.3423,1.00:0.94:0.65:2.04:2.66:2.65:0.85:0.16:0.92,4343.4893,12317.664,3245.805,1.00:2.84:0.75,37567,"synthase BioB|350 AA"
1237,true,"MMAR_0330|MMAR_0330|acyl",34.21,59.60,12,7,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",7056.1934,5367.259,5803.7686,3216.3325,2760.2637,3068.0586,441.4311,910.75134,1103.1539,1.00:0.76:0.82:0.46:0.39:0.43:0.06:0.13:0.16,6075.74,3014.885,818.44543,1.00:0.50:0.13,16037,"dehydratase|152 AA"
1009,true,"MMAR_0003|recF|DNA",43.74,34.29,15,11,"Deamidation (NQ); Oxidation (M)",2197.7886,2394.0547,2272.026,4660.3027,4781.9106,4204.654,1061.5383,1539.7205,1357.9202,1.00:1.09:1.03:2.12:2.18:1.91:0.48:0.70:0.62,2287.9565,4548.9556,1319.7263,1.00:1.99:0.58,41710,"replication and repair protein RecF |386 AA"
520,true,"MMAR_5123|lpqG|conserved",51.51,56.05,18,13,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",17750.355,21371.873,22601.686,20297.092,14662.873,20280.58,723.6434,1142.3057,522.3974,1.00:1.20:1.27:1.14:0.83:1.14:0.04:0.06:0.03,20574.637,18413.516,796.1155,1.00:0.89:0.04,25868,"hypothetical lipoprotein LpqG|249 AA"
1334,true,"MMAR_0529|MMAR_0529|conserved",10.14,23.18,9,6,"Oxidation (M)",2346.5107,1367.954,3100.481,4695.937,6146.4204,7073.0874,5113.538,1015.7227,1676.0078,1.00:0.58:1.32:2.00:2.62:3.01:2.18:0.43:0.71,2271.6487,5971.815,2630.2659,1.00:2.63:1.16,49340,"hypothetical membrane protein|454 AA"
868,true,"MMAR_4782|narL|nitrate/nitrite",25.23,58.33,18,10,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",8089.852,8023.0493,8113.469,5089.5254,3861.7988,4351.8643,973.5853,2889.3303,1706.5366,1.00:0.99:1.00:0.63:0.48:0.54:0.12:0.36:0.21,8075.4565,4434.3965,1910.6984,1.00:0.55:0.24,22974,"response regulator protein NarL|217 AA"
1281,true,"MMAR_4979|MMAR_4979|conserved",9.35,38.34,6,5,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",1787.9768,2658.877,14256.366,991.9653,6523.856,532.8584,490.66595,543.3618,588.19684,1.00:1.49:7.97:0.55:3.65:0.30:0.27:0.30:0.33,8204.72,2682.893,579.48425,1.00:0.33:0.07,20379,"hypothetical secreted protein|194 AA"
1620,true,"MMAR_1930|MMAR_1930|conserved",34.75,38.31,6,5,"Carbamidomethylation; Oxidation (M)",6205.1953,6572.5815,6485.335,8889.126,7930.6357,7383.007,2525.1682,1836.5267,1199.5215,1.00:1.06:1.05:1.43:1.28:1.19:0.41:0.30:0.19,6421.037,8067.5894,1899.6886,1.00:1.26:0.30,16743,"protein|155 AA"
1426,true,"MMAR_4654|MMAR_4654|conserved",29.47,29.14,7,4,"Deamidation (NQ); Oxidation (M)",4017.563,3889.3018,3591.545,6229.3,4816.1304,4110.299,1827.8208,2170.4956,2405.19,1.00:0.97:0.89:1.55:1.20:1.02:0.45:0.54:0.60,3832.8032,5051.9097,2470.849,1.00:1.32:0.64,16993,"protein|152 AA"
1526,true,"MMAR_1994|MMAR_1994|membrane-associated",62.75,28.29,6,4,"Oxidation (M); Pyro-glu from Q",17903.871,17857.145,18562.797,11968.096,13756.634,11183.959,827.24603,611.9513,991.63983,1.00:1.00:1.04:0.67:0.77:0.62:0.05:0.03:0.06,18107.938,12302.896,884.6046,1.00:0.68:0.05,22753,"regulatory protein|206 AA"
2838,true,"MMAR_4329|MMAR_4329|conserved",28.00,3.29,3,1,"Oxidation (M)",3608.8928,4617.275,5953.7095,8904.067,8069.6826,9766.147,13135.795,10309.726,14262.026,1.00:1.28:1.65:2.47:2.24:2.71:3.64:2.86:3.95,4726.626,8913.299,12569.183,1.00:1.89:2.66,64473,"hypothetical membrane protein|578 AA"
2488,true,"MMAR_4729|nuoF_1|NADH",16.51,4.49,1,1,"",490.60492,75.53393,534.8665,549.3574,396.43326,529.41846,64.65001,75.83125,52.712955,1.00:0.15:1.09:1.12:0.81:1.08:0.13:0.15:0.11,367.0018,491.7364,64.39807,1.00:1.34:0.18,46517,"dehydrogenase I (chain F) (NADH-ubiquinone oxidoreductase chain F), NuoF_1|446 AA"
1097,true,"MMAR_3715|cysA1|sulfate-transport",33.27,35.77,10,8,"Acetylation (Protein N-term); Deamidation (NQ); Oxidation (M)",8073.815,8700.538,8038.033,4981.8184,5205.1006,4898.7646,2895.155,3880.6646,2355.8284,1.00:1.08:1.00:0.62:0.64:0.61:0.36:0.48:0.29,8270.796,5028.5615,3043.8828,1.00:0.61:0.37,38926,"ATP-binding protein ABC transporter CysA1|370 AA"
1323,true,"MMAR_5158|ephE|epoxide",29.12,37.38,11,9,"Carbamidomethylation",2372.496,2603.5417,2792.9812,5853.875,6101.255,5417.6084,3679.1548,5371.285,3652.3499,1.00:1.10:1.18:2.47:2.57:2.28:1.55:2.26:1.54,2589.673,5790.913,4234.263,1.00:2.24:1.64,35965,"hydrolase EphE |322 AA"
288,true,"MMAR_3558|MMAR_3558|aminotransferase",40.41,58.76,35,24,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",49522.133,56067.445,57452.023,61214.18,45292.926,67885.805,9326.716,5184.809,10011.14,1.00:1.13:1.16:1.24:0.91:1.37:0.19:0.10:0.20,54347.203,58130.97,8174.2217,1.00:1.07:0.15,49049,"(adenosylmethionine-8-amino-7-oxononanoate) BioA|452 AA"
2309,true,"MMAR_1242|MMAR_1242|transcriptional",9.62,20.00,3,3,"",1474.1829,1833.1943,1503.9194,499.61615,747.1035,756.00305,782.7267,860.7666,134.52966,1.00:1.24:1.02:0.34:0.51:0.51:0.53:0.58:0.09,1603.7655,667.5742,592.6743,1.00:0.42:0.37,16396,"regulatory protein (probably AsnC-family)|151 AA"
2226,true,"MMAR_3755|MMAR_3755|adenylate",6.22,6.71,4,3,"Acetylation (Protein N-term); Oxidation (M)",266.36188,278.1975,882.97986,498.42914,499.85693,457.5689,107.76283,423.898,205.96375,1.00:1.04:3.31:1.87:1.88:1.72:0.40:1.59:0.77,533.79834,485.28497,400.80643,1.00:0.91:0.75,80195,"or guanylate cyclase|731 AA"
3382,true,"MMAR_4041|MMAR_4041|conserved",22.35,11.67,1,1,"",1449.9768,1128.9083,1060.9021,1198.5377,1173.8737,1043.458,0.0,0.0,90.1994,1.00:0.78:0.73:0.83:0.81:0.72:0.00:0.00:0.06,1213.2625,1138.6232,90.1994,1.00:0.94:0.07,19209,"hypothetical membrane protein|181 AA"
1338,true,"MMAR_3359|MMAR_3359|conserved",30.14,20.50,4,4,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",2590.7722,3739.9253,3538.9824,3241.1824,2850.3452,2425.9055,660.4791,413.7404,1012.4061,1.00:1.44:1.37:1.25:1.10:0.94:0.25:0.16:0.39,3289.8933,2839.1443,695.5419,1.00:0.86:0.21,39152,"hypothetical protein|362 AA"
1491,true,"MMAR_0687|MMAR_0687|conserved",44.94,59.86,6,5,"Deamidation (NQ); Oxidation (M)",54197.977,49843.0,57580.453,21246.842,10876.576,21901.47,1104.8252,538.3922,1455.0305,1.00:0.92:1.06:0.39:0.20:0.40:0.02:0.02:0.03,53873.81,18008.297,1056.6053,1.00:0.33:0.02,15033,"hypothetical protein|143 AA"
2789,true,"MMAR_2492|MMAR_2492|PE-PGRS",64.41,7.06,1,1,"Deamidation (NQ)",127.20732,292.9662,214.83798,113.49591,132.0724,117.18706,0.0,0.0,0.0,1.00:2.30:1.69:0.89:1.04:0.92:0.00:0.00:0.00,211.6705,120.91846,0.0,1.00:0.57:0.00,53055,"family protein, PE_PGRS15_2|638 AA"
1066,true,"MMAR_2839|MMAR_2839|immunogenic",31.34,77.99,8,6,"Deamidation (NQ); Oxidation (M)",5368.584,6029.9077,6792.89,1956.8936,1727.2562,2400.7788,332.45807,748.15784,163.23947,1.00:1.12:1.27:0.36:0.32:0.45:0.06:0.14:0.03,6063.794,2028.3096,480.59836,1.00:0.33:0.08,16407,"protein Mpt63|160 AA"
883,true,"MMAR_4633|prrA|two",60.84,63.98,15,10,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",47162.824,55078.28,55279.73,59294.68,55103.3,61046.79,17628.967,17085.0,18395.512,1.00:1.17:1.17:1.26:1.17:1.29:0.37:0.36:0.39,52506.945,58481.59,17703.16,1.00:1.11:0.34,25283,"component response transcriptional regulatory protein PrrA|237 AA"
1951,true,"MMAR_0248|MMAR_0248|short-chain",34.93,26.57,7,4,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",4736.089,4577.0767,3900.2773,5107.154,3637.4778,5365.293,855.5711,1516.587,901.698,1.00:0.97:0.82:1.08:0.77:1.13:0.18:0.32:0.19,4404.481,4703.308,1091.2854,1.00:1.07:0.25,30212,"type dehydrogenase/reductase|287 AA"
223,true,"MMAR_0541|eccA3|conserved",31.05,51.94,42,27,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",16319.5625,20661.951,21091.79,36937.504,32233.582,36324.574,8677.212,4134.745,8731.694,1.00:1.27:1.29:2.26:1.98:2.23:0.53:0.25:0.54,19357.768,35165.22,7220.6377,1.00:1.82:0.37,66967,"protein|621 AA"
2619,true,"MMAR_2515|MMAR_2515|integral",42.85,1.51,2,1,"",160.60236,810.7151,305.44217,102.36302,118.61673,377.71597,0.0,0.0,0.0,1.00:5.05:1.90:0.64:0.74:2.35:0.00:0.00:0.00,425.58655,199.56525,0.0,1.00:0.47:0.00,55619,"membrane drug efflux protein|530 AA"
424,true,"MMAR_4235|dapE|succinyl-diaminopimelate",58.35,64.69,35,23,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",39286.824,41094.477,40573.492,18929.871,16966.055,19334.352,6296.7773,7855.552,5887.842,1.00:1.05:1.03:0.48:0.43:0.49:0.16:0.20:0.15,40318.266,18410.092,6722.6567,1.00:0.46:0.17,37463,"desuccinylase DapE|355 AA"
2768,true,"MMAR_1595|MMAR_1595|O-methyltransferase|319",40.25,3.46,1,1,"",5666.901,259.18152,328.28128,5927.5464,5843.274,5684.779,0.0,0.0,0.0,1.00:0.05:0.06:1.05:1.03:1.00:0.00:0.00:0.00,2084.7878,5818.533,0.0,1.00:2.79:0.00,34145,"AA"
2981,true,"MMAR_3427|MMAR_3427|PE",118.59,3.28,1,1,"",183.50793,191.57425,175.1016,428.2222,414.7179,395.9843,0.0,0.0,0.0,1.00:1.04:0.95:2.33:2.26:2.16:0.00:0.00:0.00,183.39459,412.9748,0.0,1.00:2.25:0.00,56379,"family protein|550 AA"
3119,true,"MMAR_4430|cyp138B1|cytochrome",3.30,3.51,2,1,"",61.48581,220.47095,91.54483,65.39497,101.02678,203.77582,118.5627,255.02505,198.24345,1.00:3.59:1.49:1.06:1.64:3.31:1.93:4.15:3.22,124.50053,123.39919,190.6104,1.00:0.99:1.53,50372,"P450 138B1 Cyp138B1|457 AA"
1688,true,"MMAR_2663|malQ|4-alpha-glucanotransferase",4.64,12.59,9,6,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",989.3372,1187.5835,995.78046,1368.4036,1169.6296,1091.8042,1252.1318,930.4082,534.7867,1.00:1.20:1.01:1.38:1.18:1.10:1.27:0.94:0.54,1057.5671,1209.9458,939.4706,1.00:1.14:0.89,80418,"MalQ |724 AA"
216,true,"MMAR_3848|accA1|acetyl-/propionyl-coenzyme",58.52,56.65,43,31,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",21216.807,21593.867,20549.018,17672.67,15297.602,17411.367,5907.7153,6639.196,5551.9336,1.00:1.02:0.97:0.83:0.72:0.82:0.28:0.31:0.26,21119.896,16829.111,6032.948,1.00:0.80:0.29,71595,"a carboxylase alpha chain AccA1|670 AA"
2259,true,"MMAR_1713|MMAR_1713|conserved",39.78,29.50,3,3,"",8148.392,5555.124,5694.6787,1351.8748,2994.1946,2066.3464,551.8329,568.622,403.4846,1.00:0.68:0.70:0.17:0.37:0.25:0.07:0.07:0.05,6466.065,2167.126,594.9116,1.00:0.34:0.09,21203,"protein|201 AA"
1203,true,"MMAR_3077|MMAR_3077|conserved",27.26,24.80,10,7,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",6979.926,6711.255,7569.0625,9043.557,8030.2285,9662.782,13585.038,12668.72,10440.18,1.00:0.96:1.08:1.30:1.15:1.38:1.95:1.82:1.50,7086.748,8912.189,12231.3125,1.00:1.26:1.73,26834,"membrane protein|255 AA"
1794,true,"MMAR_0553|tam|trans-aconitate",24.83,17.11,4,3,"Deamidation (NQ); Oxidation (M)",2616.6975,3401.861,3785.8564,835.2854,968.9581,835.4105,237.3191,894.70386,242.84877,1.00:1.30:1.45:0.32:0.37:0.32:0.09:0.34:0.09,3268.1384,879.8847,458.2906,1.00:0.27:0.14,29431,"methyltransferase Tam|264 AA"
1327,true,"MMAR_2937|MMAR_2937|conserved",1.16,47.80,12,7,"Carbamidomethylation; Deamidation (NQ)",5982.544,3295.4753,4073.9946,3537.982,4975.8135,5645.9663,5404.964,5398.2827,4249.004,1.00:0.55:0.68:0.59:0.83:0.94:0.90:0.90:0.71,4450.6714,4719.9204,5017.4165,1.00:1.06:1.13,19537,"protein|183 AA"
810,true,"MMAR_2329|aroB_2|3-dehydroquinate",2.46,28.61,18,9,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",23048.512,30142.61,30718.6,7759.543,32091.953,32595.486,43737.92,19056.9,43928.156,1.00:1.31:1.33:0.34:1.39:1.41:1.90:0.83:1.91,27969.906,24148.994,35574.324,1.00:0.86:1.27,39547,"synthase AroB_2|361 AA"
1396,true,"MMAR_2929|MMAR_2929|conserved",73.77,72.90,7,5,"Carbamidomethylation; Oxidation (M)",14852.559,14119.834,14435.012,2458.831,2221.7014,2055.5679,702.00006,672.9879,549.6969,1.00:0.95:0.97:0.17:0.15:0.14:0.05:0.05:0.04,14469.135,2245.367,641.56165,1.00:0.16:0.04,11037,"hypothetical secreted protein|108 AA"
3205,true,"MMAR_4516|MMAR_4516|conserved",20.08,4.56,1,1,"",244.7811,226.55054,235.07886,592.72534,466.5276,427.7294,215.53088,118.29057,264.13177,1.00:0.93:0.96:2.42:1.91:1.75:0.88:0.48:1.08,235.47017,495.66077,199.31775,1.00:2.10:0.85,48391,"hypothetical secreted protein|462 AA"
2393,true,"MMAR_2156|MMAR_2156|conserved",29.39,16.37,4,2,"",17178.76,15261.983,16155.711,22847.957,11082.527,12482.406,4707.068,3191.903,4687.6787,1.00:0.89:0.94:1.33:0.65:0.73:0.27:0.19:0.27,16198.819,15470.964,4195.55,1.00:0.96:0.26,19394,"protein|172 AA"
397,true,"MMAR_1176|folD|bifunctional",8.55,87.90,33,20,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",102484.47,69430.914,101457.13,77874.37,74946.11,78370.39,37599.246,42055.86,87642.89,1.00:0.68:0.99:0.76:0.73:0.76:0.37:0.41:0.86,91124.17,77063.625,55766.0,1.00:0.85:0.61,29695,"protein: methylenetetrahydrofolate dehydrogenase + methenyltetrahydrofolate cyclohydrolase, FolD|282 AA"
501,true,"MMAR_5171|ponA2|bifunctional",0.06,27.40,23,16,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",4940.3916,11268.393,5182.6885,7983.9404,6020.1836,6337.427,7893.2593,8242.968,5047.3125,1.00:2.28:1.05:1.62:1.22:1.28:1.60:1.67:1.02,7130.4907,6780.5166,7061.1797,1.00:0.95:0.99,84382,"membrane-associated penicillin-binding protein 1A/1B PonA2 |804 AA"
180,false,"#CONTAM#cont|000032|",15.18,80.00,25,12,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",381692.75,416049.94,481157.06,456054.3,420460.66,424949.03,359032.62,325416.9,251914.48,1.00:1.09:1.26:1.19:1.10:1.11:0.94:0.85:0.66,426299.9,433821.3,312121.34,1.00:1.02:0.73,13292,"gi|1942351|pdb|1AKS|A Chain A, Crystal Structure Of The First Active Autolysate Form Of The Porcine Alpha Trypsin [Sus scrofa (contaminant)]"
1128,true,"MMAR_2494|MMAR_2494|conserved",52.42,23.10,8,5,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",7729.6865,7348.65,7458.6035,10455.635,10728.817,9659.5625,948.8983,1071.7748,1583.3947,1.00:0.95:0.96:1.35:1.39:1.25:0.12:0.14:0.20,7512.3135,10281.338,1201.356,1.00:1.37:0.16,45438,"hypothetical protein|421 AA"
2298,true,"MMAR_0086|MMAR_0086|hydrolase|260",18.84,16.60,3,2,"",6387.3916,2163.5632,2165.9834,2355.3276,2447.8743,1667.2786,760.9341,657.9607,952.13684,1.00:0.34:0.34:0.37:0.38:0.26:0.12:0.10:0.15,3572.313,2156.827,790.3439,1.00:0.60:0.22,27625,"AA"
619,true,"MMAR_1232|atsB|arylsulfatase",20.79,22.03,14,11,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",6965.6206,6719.6406,17087.488,5436.259,2327.9604,2746.9705,2297.241,1516.5647,1171.091,1.00:0.96:2.45:0.78:0.33:0.39:0.33:0.22:0.17,10257.583,3503.7297,1661.6323,1.00:0.34:0.16,105239,"AtsB (aryl-sulfate sulphohydrolase) |968 AA"
2183,true,"MMAR_2616|MMAR_2616|conserved",24.05,8.39,4,3,"Carbamidomethylation; Deamidation (NQ)",1714.9329,1469.863,1349.1138,3299.7153,3687.4888,876.96387,309.7284,302.86237,231.69524,1.00:0.86:0.79:1.92:2.15:0.51:0.18:0.18:0.14,1511.3032,2621.3894,281.42868,1.00:1.73:0.19,59271,"hypothetical protein|549 AA"
306,true,"MMAR_1148|guaA|GMP",30.02,56.57,34,25,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",31523.629,37846.004,36955.87,38889.844,35488.727,48770.18,22542.357,20236.447,20065.918,1.00:1.20:1.17:1.23:1.13:1.55:0.72:0.64:0.64,35441.832,41049.582,21108.207,1.00:1.16:0.60,56138,"synthase, GuaA|526 AA"
1614,true,"MMAR_2537|MMAR_2537|conserved",26.55,65.35,10,6,"Carbamidomethylation; Deamidation (NQ)",41096.355,40596.016,42754.277,51007.523,46649.82,49604.418,49979.82,47214.51,50937.117,1.00:0.99:1.04:1.24:1.14:1.21:1.22:1.15:1.24,41482.215,49087.254,49377.152,1.00:1.18:1.19,10558,"hypothetical protein|102 AA"
2072,true,"MMAR_4920|ggtA|bifunctional",24.87,8.07,3,3,"Carbamidomethylation",8782.889,1738.3093,1601.3538,1023.4283,950.1158,887.892,14110.692,12683.593,13956.166,1.00:0.20:0.18:0.12:0.11:0.10:1.61:1.44:1.59,4040.8508,953.812,13583.484,1.00:0.24:3.36,56762,"acylase, GgtA|534 AA"
1157,true,"MMAR_5214|MMAR_5214|conserved",40.50,27.94,12,10,"Carbamidomethylation",2857.9465,2510.9536,2572.3408,6862.0547,5959.8613,6020.1055,1068.3499,651.9712,1242.6697,1.00:0.88:0.90:2.40:2.09:2.11:0.37:0.23:0.43,2647.0803,6280.674,987.6636,1.00:2.37:0.37,48250,"hypothetical protein|434 AA"
414,true,"MMAR_0328|fbpC|secreted",57.56,38.44,23,12,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",16986.576,16854.506,26133.559,25776.3,19583.697,22453.4,1601.7313,1562.1615,1529.8018,1.00:0.99:1.54:1.52:1.15:1.32:0.09:0.09:0.09,19991.547,22629.814,1667.8065,1.00:1.13:0.08,36668,"antigen 85-C FbpC|347 AA"
3297,true,"MMAR_4764|MMAR_4764|conserved",41.09,4.52,2,1,"Deamidation (NQ); Oxidation (M)",1122.0739,1261.7148,1152.8534,1750.4838,1834.5734,1889.0221,4165.2793,4417.7007,3018.7612,1.00:1.12:1.03:1.56:1.63:1.68:3.71:3.94:2.69,1178.8807,1824.6931,3867.247,1.00:1.55:3.28,23823,"hypothetical protein|222 AA"
1806,true,"MMAR_1043|MMAR_1043|conserved",17.12,18.77,5,3,"Oxidation (M)",5242.454,5674.273,5422.6562,1968.6368,2100.8071,2570.1973,837.09064,2583.1511,454.26892,1.00:1.08:1.03:0.38:0.40:0.49:0.16:0.49:0.09,5446.4614,2247.9202,1449.4132,1.00:0.41:0.27,32251,"protein|294 AA"
63,true,"MMAR_4089|atpA|ATP",12.83,72.86,75,49,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E; Pyro-glu from Q",259628.19,249453.06,242825.62,298331.2,290845.16,291669.72,263944.7,221145.5,274111.28,1.00:0.96:0.94:1.15:1.12:1.12:1.02:0.85:1.06,250635.62,293615.34,253067.16,1.00:1.17:1.01,59530,"synthase alpha chain AtpA|550 AA"
2681,true,"MMAR_1228|ctpH_1|metal",0.15,1.75,3,2,"",232.26222,47.907616,1802.1597,145.60558,894.69226,80.99603,195.28918,255.56169,185.58832,1.00:0.21:7.76:0.63:3.85:0.35:0.84:1.10:0.80,694.10986,373.76462,212.1464,1.00:0.54:0.31,155174,"cation transporting p-type ATPase CtpH_1|1488 AA"
243,true,"MMAR_1369|MMAR_1369|conserved",41.96,62.29,25,20,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",12126.124,13061.094,12085.029,13902.8125,13217.025,12028.036,684.59753,1735.9941,723.5158,1.00:1.08:1.00:1.15:1.09:0.99:0.06:0.14:0.06,12424.082,13049.291,1048.0359,1.00:1.05:0.08,49752,"hypothetical protein|473 AA"
1517,true,"MMAR_1973|MMAR_1973|conserved",19.53,57.53,6,5,"Acetylation (Protein N-term); Deamidation (NQ)",5210.5024,4727.8354,4531.2075,8184.397,8057.0635,7501.1147,3476.5933,5279.134,2596.3398,1.00:0.91:0.87:1.57:1.55:1.44:0.67:1.01:0.50,4823.1816,7914.192,3871.2512,1.00:1.64:0.80,16353,"protein|147 AA"
1651,true,"MMAR_1048|rpsN|30S",32.22,27.87,6,2,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E",14536.877,15624.822,14107.07,11501.169,10062.408,10805.853,9179.842,8062.106,7007.225,1.00:1.07:0.97:0.79:0.69:0.74:0.63:0.55:0.48,14756.256,10789.811,8083.0576,1.00:0.73:0.55,6866,"ribosomal protein S14, RpsN|62 AA"
3216,true,"MMAR_3744|mmpL4_1|conserved",2.27,3.08,1,1,"Deamidation (NQ)",637.7296,417.2217,776.30524,324.25742,992.4772,131.13333,613.7556,740.0427,354.4503,1.00:0.65:1.22:0.51:1.56:0.21:0.96:1.16:0.56,610.4188,482.62265,569.4162,1.00:0.79:0.93,106179,"transmembrane transport protein MmpL4_1|974 AA"
1513,true,"MMAR_0390|MMAR_0390|conserved",20.91,32.47,7,5,"Deamidation (NQ)",1371.3011,1556.8953,1142.563,387.2837,385.097,444.24774,0.0,90.9754,0.0,1.00:1.14:0.83:0.28:0.28:0.32:0.00:0.07:0.00,1356.9198,405.54282,90.9754,1.00:0.30:0.07,29676,"hypothetical protein |272 AA"
68,true,"MMAR_2266|MMAR_2266|conserved",41.41,73.39,68,36,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E; Pyro-glu from Q",108281.445,122047.41,106701.91,106862.14,128047.37,129321.75,45442.17,55920.87,43902.27,1.00:1.13:0.99:0.99:1.18:1.19:0.42:0.52:0.41,112343.58,121410.42,48596.582,1.00:1.08:0.43,53232,"protein|482 AA"
2194,true,"MMAR_2688|MMAR_2688|NADH",43.24,7.02,2,2,"",1563.7119,1690.6792,1595.3977,1599.4568,1381.8496,1619.5122,222.13585,235.94177,113.240326,1.00:1.08:1.02:1.02:0.88:1.04:0.14:0.15:0.07,1616.5963,1533.6062,190.43932,1.00:0.95:0.12,42231,"dehydrogenase|400 AA"
456,true,"MMAR_5208|glpK|glycerol",16.65,50.59,34,21,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",17637.102,18860.88,17685.996,16762.24,22010.96,19770.207,34549.69,22174.316,32864.98,1.00:1.07:1.00:0.95:1.25:1.12:1.96:1.26:1.86,18061.326,19514.469,29862.994,1.00:1.08:1.65,55139,"kinase GlpK |509 AA"
2055,true,"MMAR_1514|PPE51_1|PPE",12.51,7.09,5,2,"Oxidation (M)",1744.606,2061.276,1335.3167,1462.8584,1822.6633,1705.29,1995.918,3278.9678,2721.7646,1.00:1.18:0.77:0.84:1.04:0.98:1.14:1.88:1.56,1713.7329,1663.6039,2665.55,1.00:0.97:1.56,38198,"family protein|382 AA"
1597,true,"MMAR_0728|lpqM|lipoprotein",11.77,18.91,7,5,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",2066.8625,16530.979,16658.41,18939.55,3593.524,16282.424,1202.8363,1147.3612,2109.124,1.00:8.00:8.06:9.16:1.74:7.88:0.58:0.56:1.02,11752.084,12938.499,1532.3634,1.00:1.10:0.13,53430,"peptidase LpqM|498 AA"
194,true,"MMAR_0915|gpdA1|glycerol-3-phosphate",53.75,88.27,24,19,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E",136260.3,227279.62,203784.4,59198.07,57310.883,57010.555,4468.5146,7784.99,5209.7085,1.00:1.67:1.50:0.43:0.42:0.42:0.03:0.06:0.04,189108.11,57839.836,5821.0713,1.00:0.31:0.03,36156,"dehydrogenase, GpdA1|342 AA"
3337,true,"MMAR_0724|MMAR_0724|conserved",20.06,10.91,1,1,"",0.0,115.262,92.51008,247.35179,273.97577,148.30133,359.41772,767.34296,425.68164,-:64.00:64.00:64.00:64.00:64.00:64.00:64.00:64.00,103.88604,223.20963,517.4808,1.00:2.15:4.98,11514,"hypothetical membrane protein|111 AA"
760,true,"MMAR_3304|MMAR_3304|conserved",2.44,39.04,19,13,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",4449.868,4597.5947,3770.1907,1940.5618,4046.8264,1898.5043,9358.432,1952.3215,1689.149,1.00:1.03:0.85:0.44:0.91:0.43:2.10:0.44:0.38,4272.5513,2628.6309,4333.301,1.00:0.62:1.01,40574,"hypothetical protein|375 AA"
